finding_id	selected_order	closure_id	severity	source_anchor	route	entrypoint	environment_probe	command	literal_output	exit_status	red_result	disposition	revisit_trigger	evidence_path	evidence_sha256	report_path	report_sha256	prior_disposition	correction_reason	revalidation_status	revalidation_batch
I09-017	404	187-R2-I09	P2	Scripts/smoke/replay/phase139b_remote_data_loader_acceptance.py@3ba9b80ced76baf32458f0a6e09e2aaa1017c3df:43-60; Scripts/smoke/replay/phase139b_remote_data_loader_acceptance.py@3ba9b80ced76baf32458f0a6e09e2aaa1017c3df:302-338; Scripts/smoke/replay/phase139c_dataloader_cursor_acceptance.py@9101003856331729d890238c28066af4392556e7:20-33; Scripts/smoke/replay/phase139c_dataloader_cursor_acceptance.py@9101003856331729d890238c28066af4392556e7:61-94; current_primary_sha256=e0a7fe554a0e4521fea8810d468c7d291c5c0dcf6daa99e77510f7f0002f5007	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only mcap-conformance	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i09-owner-revalidation.jsonl	40b97784680d7fb2af7414f37962b52663c61a285f0ef6f1f008f2d86e984fcc	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I09.md	fc4bae6c17dc3f80b806f9a6b271df6bda4976724b55d41ba4705bc66d49f713	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I09-018	405	187-R2-I09	P2	Scripts/smoke/replay/phase139b_remote_data_loader_acceptance.py@3ba9b80ced76baf32458f0a6e09e2aaa1017c3df:175-217; Scripts/smoke/replay/phase139b_remote_data_loader_acceptance.py@3ba9b80ced76baf32458f0a6e09e2aaa1017c3df:226-229; Scripts/smoke/replay/phase139b_remote_data_loader_acceptance.py@3ba9b80ced76baf32458f0a6e09e2aaa1017c3df:230-255; Scripts/smoke/replay/phase139c_dataloader_cursor_acceptance.py@9101003856331729d890238c28066af4392556e7:20-33; Scripts/smoke/replay/phase139c_dataloader_cursor_acceptance.py@9101003856331729d890238c28066af4392556e7:61-94; Scripts/smoke/replay/phase139c_dataloader_cursor_acceptance.py@9101003856331729d890238c28066af4392556e7:140-141; current_primary_sha256=e0a7fe554a0e4521fea8810d468c7d291c5c0dcf6daa99e77510f7f0002f5007	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only mcap-conformance	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i09-owner-revalidation.jsonl	40b97784680d7fb2af7414f37962b52663c61a285f0ef6f1f008f2d86e984fcc	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I09.md	fc4bae6c17dc3f80b806f9a6b271df6bda4976724b55d41ba4705bc66d49f713	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I09-019	406	187-R2-I09	P2	Scripts/smoke/replay/phase139c_dataloader_cursor_acceptance.py@9101003856331729d890238c28066af4392556e7:144-201; current_primary_sha256=dd53933ffe3c8e90e88a6709cca703fa73deacaf97c43cd5483d151acf785597	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only mcap-conformance	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i09-owner-revalidation.jsonl	40b97784680d7fb2af7414f37962b52663c61a285f0ef6f1f008f2d86e984fcc	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I09.md	fc4bae6c17dc3f80b806f9a6b271df6bda4976724b55d41ba4705bc66d49f713	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I09-020	407	187-R2-I09	P2	Scripts/smoke/replay/phase139d_unity_cursor_bridge_acceptance.py@4db9afd9de2afe0faa39c80fc2d8dd20f440b78e:1-9; Scripts/smoke/replay/phase139d_unity_cursor_bridge_acceptance.py@4db9afd9de2afe0faa39c80fc2d8dd20f440b78e:39-91; Scripts/smoke/replay/phase139d_unity_cursor_bridge_acceptance.py@4db9afd9de2afe0faa39c80fc2d8dd20f440b78e:189-238; Scripts/smoke/replay/phase139d_unity_cursor_bridge_acceptance.py@4db9afd9de2afe0faa39c80fc2d8dd20f440b78e:241-253; current_primary_sha256=29a76fb64e157f2aa3cc2fb2c0f89d4da876298bbed93a44ce386de14e696c35	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only mcap-conformance	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i09-owner-revalidation.jsonl	40b97784680d7fb2af7414f37962b52663c61a285f0ef6f1f008f2d86e984fcc	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I09.md	fc4bae6c17dc3f80b806f9a6b271df6bda4976724b55d41ba4705bc66d49f713	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I09-021	408	187-R2-I09	P2	Scripts/smoke/replay/phase139d_unity_cursor_bridge_acceptance.py@4db9afd9de2afe0faa39c80fc2d8dd20f440b78e:104-154; current_primary_sha256=29a76fb64e157f2aa3cc2fb2c0f89d4da876298bbed93a44ce386de14e696c35	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only mcap-conformance	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i09-owner-revalidation.jsonl	40b97784680d7fb2af7414f37962b52663c61a285f0ef6f1f008f2d86e984fcc	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I09.md	fc4bae6c17dc3f80b806f9a6b271df6bda4976724b55d41ba4705bc66d49f713	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I09-022	409	187-R2-I09	P2	Scripts/smoke/websocket/compressed_pointcloud_draco_probe.py@6fb2ba9eaeca2c460445a41263f3768b628b4493:472-523; current_primary_sha256=4d53c51320193612fa708195e39be1f5d0912a5ef2b56b38dfc0c62aad3ade42	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only mcap-conformance	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i09-owner-revalidation.jsonl	40b97784680d7fb2af7414f37962b52663c61a285f0ef6f1f008f2d86e984fcc	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I09.md	fc4bae6c17dc3f80b806f9a6b271df6bda4976724b55d41ba4705bc66d49f713	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I09-023	410	187-R2-I09	P2	Scripts/smoke/websocket/phase144_fragmented_ws_probe.py@6a06f6c9aa85b469c9a122d5fae3e504a5562e0b:243-320; current_primary_sha256=ad74a7d505c1be1fb08d9648a5217364c59e0a6d7498e424951d2dc945e7bd3f	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only mcap-conformance	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i09-owner-revalidation.jsonl	40b97784680d7fb2af7414f37962b52663c61a285f0ef6f1f008f2d86e984fcc	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I09.md	fc4bae6c17dc3f80b806f9a6b271df6bda4976724b55d41ba4705bc66d49f713	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I09-024	411	187-R2-I09	P2	Scripts/smoke/websocket/phase144_fragmented_ws_probe.py@6a06f6c9aa85b469c9a122d5fae3e504a5562e0b:184-221; current_primary_sha256=ad74a7d505c1be1fb08d9648a5217364c59e0a6d7498e424951d2dc945e7bd3f	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only mcap-conformance	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i09-owner-revalidation.jsonl	40b97784680d7fb2af7414f37962b52663c61a285f0ef6f1f008f2d86e984fcc	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I09.md	fc4bae6c17dc3f80b806f9a6b271df6bda4976724b55d41ba4705bc66d49f713	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I09-025	412	187-R2-I09	P2	Scripts/smoke/websocket/tf_websocket_smoke.py@3646416b5958642d890ae3da4ba016d2d015e5f6:150-186; current_primary_sha256=3795a3d00b4739382cca8609ef032de30ce85f4f5233a85217b470a7e4b90e29	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only mcap-conformance	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i09-owner-revalidation.jsonl	40b97784680d7fb2af7414f37962b52663c61a285f0ef6f1f008f2d86e984fcc	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I09.md	fc4bae6c17dc3f80b806f9a6b271df6bda4976724b55d41ba4705bc66d49f713	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I09-026	413	187-R2-I09	P2	Tools/foxglove-extensions/foxrun-publish-panel/src/index.ts@bfc70e03325ef85d75e4319568fbe776b51cad52:139-189; current_primary_sha256=b1d5ae42bb739f923e73ae47fcbd9859822851776e949e9c8f376443b9143ab3	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only mcap-conformance	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i09-owner-revalidation.jsonl	40b97784680d7fb2af7414f37962b52663c61a285f0ef6f1f008f2d86e984fcc	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I09.md	fc4bae6c17dc3f80b806f9a6b271df6bda4976724b55d41ba4705bc66d49f713	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I09-027	414	187-R2-I09	P2	Tools/foxglove-extensions/foxrun-publish-panel/src/protobuf.ts@b9c356d023d027e9f3f953be792132e840f43ebe:65-95; Tools/foxglove-extensions/foxrun-publish-panel/src/protobuf.ts@b9c356d023d027e9f3f953be792132e840f43ebe:146-159; Tools/foxglove-extensions/foxrun-publish-panel/src/protobuf.ts@b9c356d023d027e9f3f953be792132e840f43ebe:301-328; Tools/foxglove-extensions/foxrun-publish-panel/src/protocol.ts@99f8067e84b0f3e105b39cb70b05ba89128061e3:54-66; current_primary_sha256=9da919c3a466b5d4d2b39622563a94b2a4cc0ab60c768d096523a40d4e4d5ba5	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only mcap-conformance	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i09-owner-revalidation.jsonl	40b97784680d7fb2af7414f37962b52663c61a285f0ef6f1f008f2d86e984fcc	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I09.md	fc4bae6c17dc3f80b806f9a6b271df6bda4976724b55d41ba4705bc66d49f713	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I09-028	415	187-R2-I09	P2	Unity2Foxglove/Assets/Editor/FoxgloveBuild.cs:BuildIl2Cpp; source_sha256=1bdd16812e604ab52093f9baf4051fad12f20adf26b13d36489af861da6fb99b	R4.1_REAL_ENV_REVALIDATION	Unity source-level deterministic harness	BuildReport summary result gate	python -m unittest Scripts.release.regression_checks.test_release_tooling.RunCiTests.test_unity_build_requires_succeeded_build_result	RED FAIL missing BuildResult gate exit=1; GREEN OK exit=0; controls owner tests; rollback ROLLBACK_OK ROLLBACK_NOOP	0	RED exit=1 baseline; GREEN exit=0 modified	CONFIRMED_FIXED	Revisit on Unity API BuildResult changes	build/phase187-round4/r4.1-real-environment-revalidation/i-series/I09-028-transaction/VERIFICATION.txt	d5f422ff35f225d86268e1269abb921e0b227fe18cd3d56242bf1413f3cfbc84	Plan\187\round2-provisional-remediation\deepwiki\187-R2-deepwiki-reports\187-R2-I09\028-unity-build-helper-mislabels-buildreport-success.md	1333d4a1cec49627d86a16945027eddab4cd01babc029096c17c0ef0ce15dbe1	REFUTED	Prior REFUTED was invalid batch mapping; direct source gate test proves fix	REVALIDATED_FIXED	R4.1-CORRECTION-I09-028
I09-030	416	187-R2-I09	P2	Unity2Foxglove/Assets/Scripts/ManualAcceptance/Phase110StringSmokeBatchAcceptance.cs@564bbe6dd67ca2bf78f5aeeea591fe7ff103a8f4:263-271; Unity2Foxglove/Assets/Scripts/ManualAcceptance/Phase110StringSmokeBatchAcceptance.cs@564bbe6dd67ca2bf78f5aeeea591fe7ff103a8f4:286-306; current_primary_sha256=131012ace496a2db09b9ed92993d000b99ed075c4d6a4fa7c6c0588916c902b2	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only mcap-conformance	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i09-owner-revalidation.jsonl	40b97784680d7fb2af7414f37962b52663c61a285f0ef6f1f008f2d86e984fcc	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I09.md	fc4bae6c17dc3f80b806f9a6b271df6bda4976724b55d41ba4705bc66d49f713	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I09-031	417	187-R2-I09	P2	Unity2Foxglove/Assets/Scripts/ManualAcceptance/Phase124DecodedDataLoaderAcceptance.cs@ac6a6421ff5637540bb2b24f6d7bd7733c83c2c3:60-72; Packages/dev.unity2foxglove.sdk/Runtime/IO/Mcap/Reader/McapReader.cs@1b0adfb5c1d90d7016d0ad85da39c76275e9f370:22-120; Packages/dev.unity2foxglove.sdk/Runtime/IO/Mcap/Reader/McapReader.cs@1b0adfb5c1d90d7016d0ad85da39c76275e9f370:413-431; current_primary_sha256=4c3b5179a9c833536f2ac50533b7df5fa182ff559ad56da97aba068e415b4424	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only mcap-conformance	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i09-owner-revalidation.jsonl	40b97784680d7fb2af7414f37962b52663c61a285f0ef6f1f008f2d86e984fcc	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I09.md	fc4bae6c17dc3f80b806f9a6b271df6bda4976724b55d41ba4705bc66d49f713	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I09-032	418	187-R2-I09	P2	Unity2Foxglove/Assets/Scripts/ManualAcceptance/Phase124DecodedDataLoaderAcceptance.cs@ac6a6421ff5637540bb2b24f6d7bd7733c83c2c3:60-68; Unity2Foxglove/Assets/Scripts/ManualAcceptance/Phase124DecodedDataLoaderAcceptance.cs@ac6a6421ff5637540bb2b24f6d7bd7733c83c2c3:183-202; current_primary_sha256=4c3b5179a9c833536f2ac50533b7df5fa182ff559ad56da97aba068e415b4424	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only mcap-conformance	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i09-owner-revalidation.jsonl	40b97784680d7fb2af7414f37962b52663c61a285f0ef6f1f008f2d86e984fcc	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I09.md	fc4bae6c17dc3f80b806f9a6b271df6bda4976724b55d41ba4705bc66d49f713	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I09-033	419	187-R2-I09	P2	Unity2Foxglove/Assets/Scripts/ManualAcceptance/Phase127R2FURealProjectSmoke.cs@6b24cca6055f74f8bc707d29cbac83164f54b57e:687-719; Unity2Foxglove/Assets/Scripts/ManualAcceptance/Phase127R2FURealProjectSmoke.cs@6b24cca6055f74f8bc707d29cbac83164f54b57e:722-765; current_primary_sha256=55b40593898f496da0b0d54a8529d47c5d40029f6baf8ebbed8746b9610f1d08	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only mcap-conformance	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i09-owner-revalidation.jsonl	40b97784680d7fb2af7414f37962b52663c61a285f0ef6f1f008f2d86e984fcc	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I09.md	fc4bae6c17dc3f80b806f9a6b271df6bda4976724b55d41ba4705bc66d49f713	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I09-034	420	187-R2-I09	P2	Unity2Foxglove/Assets/Scripts/ManualAcceptance/FoxgloveStatusSmoke.cs@e2a8b0321c48bbec73c1a065a2127b67e6cba3df:74-77; Unity2Foxglove/Assets/Scripts/ManualAcceptance/FoxgloveStatusSmoke.cs@e2a8b0321c48bbec73c1a065a2127b67e6cba3df:102-137; current_primary_sha256=d530dea49563156575020a299cddbc533c653070415cd145b0064b4ef376cf90	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only mcap-conformance	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i09-owner-revalidation.jsonl	40b97784680d7fb2af7414f37962b52663c61a285f0ef6f1f008f2d86e984fcc	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I09.md	fc4bae6c17dc3f80b806f9a6b271df6bda4976724b55d41ba4705bc66d49f713	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I09-035	421	187-R2-I09	P2	Unity2Foxglove/Assets/Scripts/ManualAcceptance/Phase153and154ManualAcceptance.cs@27b8b797e4e626d75250c47ec6ba097ebd863304:77-87; Unity2Foxglove/Assets/Scripts/ManualAcceptance/Phase153and154ManualAcceptance.cs@27b8b797e4e626d75250c47ec6ba097ebd863304:89-127; Unity2Foxglove/Assets/Scripts/ManualAcceptance/Phase153and154ManualAcceptance.cs@27b8b797e4e626d75250c47ec6ba097ebd863304:138-149; Packages/dev.unity2foxglove.sdk/Runtime/Components/FoxRun/FoxTopicBus.cs@5cc814f2b552bd0cd6bac63e67e405ad0843bebf:149-159; Packages/dev.unity2foxglove.sdk/Runtime/Components/FoxRun/FoxTopicBus.cs@5cc814f2b552bd0cd6bac63e67e405ad0843bebf:185-205; current_primary_sha256=38b32eac42dafb6d80f8478b9435de70b0a7bcae4bf096b1001b84a90b58e762	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only mcap-conformance	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i09-owner-revalidation.jsonl	40b97784680d7fb2af7414f37962b52663c61a285f0ef6f1f008f2d86e984fcc	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I09.md	fc4bae6c17dc3f80b806f9a6b271df6bda4976724b55d41ba4705bc66d49f713	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I09-036	422	187-R2-I09	P2	Scripts/smoke/websocket/phase185_foxrun_messagepack_probe.py@834331e487e16d2cd9e6e8a8b8310d5ec95871d3:939-947; Scripts/smoke/websocket/phase185_foxrun_messagepack_probe.py@834331e487e16d2cd9e6e8a8b8310d5ec95871d3:302-317; Scripts/smoke/websocket/phase185_foxrun_messagepack_probe.py@834331e487e16d2cd9e6e8a8b8310d5ec95871d3:328-332; Scripts/smoke/websocket/phase185_foxrun_messagepack_probe.py@834331e487e16d2cd9e6e8a8b8310d5ec95871d3:181-184; Scripts/smoke/websocket/phase185_foxrun_messagepack_probe.py@834331e487e16d2cd9e6e8a8b8310d5ec95871d3:227-230; current_primary_sha256=f76cf927f6795d5a9b46758c934ae12a9f4f7518a33429c6881ce6cf6fc734fb	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only mcap-conformance	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i09-owner-revalidation.jsonl	40b97784680d7fb2af7414f37962b52663c61a285f0ef6f1f008f2d86e984fcc	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I09.md	fc4bae6c17dc3f80b806f9a6b271df6bda4976724b55d41ba4705bc66d49f713	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
